"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00131285411855842,-0.848219148708817,0.074,0.125,1,"Pcp4"
0.00132100795653166,-0.598007428620538,0.086,0.141,1,"Dcaf7"
0.00132151308088632,-0.577966330977459,0.112,0.172,1,"Mpp5"
0.00132435858325424,-0.321866034145267,0.846,0.846,1,"Dscam"
0.00132556807969037,-0.679537314117137,0.08,0.132,1,"Ppargc1b"
0.00133209663384206,-0.198985535432087,0.43,0.53,1,"Chm"
0.00133311168412499,-0.557821405717444,0.103,0.162,1,"Elovl6"
0.00133315053511341,-0.394969746733701,0.13,0.194,1,"Mtm1"
0.00133612381437738,0.522992352757103,0.289,0.229,1,"Serpine2"
0.0013429718451935,-0.367843276622374,0.146,0.215,1,"Dctn4"
0.00135178661905499,-0.726187407415958,0.061,0.108,1,"Galnt14"
0.00136082256106397,-0.477165690189967,0.132,0.197,1,"Mbd2"
0.00137185365480873,-0.607387528361301,0.083,0.136,1,"Kcnc1"
0.00137220117363657,-0.610163611076474,0.064,0.114,1,"Nefl"
0.00138018157012064,-0.264499814838292,0.377,0.463,1,"Glcci1"
0.00139154372753918,-0.762939734599011,0.775,0.782,1,"Trpm3"
0.00139204557768386,-0.298845216458003,0.437,0.513,1,"9330159F19Rik"
0.00140350793298464,-0.222608202683009,0.584,0.651,1,"Klhdc10"
0.00140605753305166,0.494563363296369,0.435,0.381,1,"Wsb1"
0.00140699750633399,-0.732004734011272,0.096,0.152,1,"Zc2hc1a"
0.0014072084546497,-0.437999843513985,0.262,0.337,1,"Gspt1"
0.00142337568009474,-0.205260611463617,0.152,0.225,1,"Phtf2"
0.00142813301886851,-0.238893158702226,0.393,0.485,1,"Tpr"
0.00144025586941592,-0.324244400431354,0.09,0.147,1,"Cmas"
0.00144511838666333,0.472045107203373,0.298,0.228,1,"Irak2"
0.00145079205352588,0.227972183541818,0.926,0.877,1,"Zswim6"
0.00145544842543051,-0.47308643664971,0.147,0.214,1,"Erlec1"
0.00148623486259588,-0.631120185066434,0.08,0.132,1,"Arhgap10"
0.00148728724779487,-0.322751036178371,0.739,0.75,1,"Peg3"
0.00149182460187779,-0.355339045604947,0.134,0.199,1,"Exoc1"
0.00149420033776637,-0.28231423290725,0.816,0.836,1,"Lrrtm3"
0.00150282435775072,-0.463297119762283,0.078,0.13,1,"6030458C11Rik"
0.00150848493173917,0.835191648901304,0.235,0.181,1,"Ctsl"
0.00151148347854392,-0.258273240473405,0.103,0.164,1,"Mras"
0.00151879433232122,-0.54373809657945,0.12,0.181,1,"Gfpt1"
0.00152191433041539,-0.130843567088072,0.459,0.561,1,"Fbxl5"
0.0015250722941255,-0.466751098160626,0.137,0.202,1,"Rars2"
0.00153293060418091,0.782153811702286,0.228,0.171,1,"Pdgfb"
0.00153309292830742,-0.229371591434691,0.066,0.115,1,"Clu"
0.00153356490019086,-0.250115896675637,0.156,0.23,1,"Larp4"
0.00154236510675795,-0.544022343460655,0.122,0.182,1,"Trip4"
0.00155059402022968,-0.65152293794754,0.056,0.102,1,"Cxxc4"
0.00156191435136416,-0.514683302222246,0.063,0.111,1,"Hagh"
0.00157515908104498,-0.473988402944103,0.11,0.171,1,"Ubqln1"
0.00158424706690516,-0.237138210954725,0.152,0.225,1,"Zbtb11"
0.00158901231005136,-0.242834362697491,0.254,0.339,1,"Tcerg1"
0.00159207635480057,-0.427618940477517,0.164,0.23,1,"Dpm1"
0.0016061501629159,-0.398543816945033,0.225,0.293,1,"Mapk4"
0.00161375609389467,-0.736120842483504,0.056,0.101,1,"Ran"
0.00161398884031868,-0.262469279610922,0.118,0.182,1,"Mapk1ip1l"
0.00162824486472255,-0.419100019769381,0.095,0.152,1,"D10Wsu102e"
0.00163441501313374,-0.563571296068811,0.093,0.148,1,"Grik5"
0.00166006626949711,-0.700295874283934,0.056,0.101,1,"Ankrd45"
0.00166190192718307,-0.267074677276001,0.272,0.354,1,"Tmem30a"
0.00166541927099002,-0.724625203645675,0.081,0.133,1,"Sar1b"
0.00167053359391786,-0.879676928606457,0.066,0.113,1,"Cdon"
0.00167075099723481,-0.607984053092102,0.069,0.118,1,"Gm43376"
0.00167402426596902,-0.413947203379586,0.108,0.167,1,"Hk1"
0.00167490145571675,0.413028804618936,0.792,0.746,1,"Acaca"
0.00168081481192458,-0.532695925787865,0.064,0.113,1,"Jade3"
0.0016869869514991,-0.726268364462128,0.081,0.133,1,"Hsf2"
0.00168777803652179,-0.354736277608174,0.22,0.296,1,"Cep112"
0.00169169785876895,-0.853566713892185,0.061,0.107,1,"Dpy19l3"
0.00169561786768455,0.707232460138902,0.305,0.253,1,"Hexa"
0.00169890909987458,-0.342167788857571,0.614,0.649,1,"Uggt2"
0.00170083255379885,-0.493670768805802,0.086,0.14,1,"Cct7"
0.00170554566164312,-0.28396012884411,0.496,0.559,1,"Tafa5"
0.00171192856066282,-0.441112375627344,0.262,0.338,1,"Ubb"
0.00171617283199073,-0.735390548850654,0.083,0.134,1,"Pank3"
0.00172211843165806,-0.845547265556065,0.056,0.1,1,"Trim46"
0.00172259213301965,-0.852868917002698,0.059,0.105,1,"Slitrk1"
0.00172620903985849,-0.295922628557487,0.959,0.945,1,"Pde4d"
0.00172793554623667,-0.312166248468607,0.685,0.702,1,"Hsp90aa1"
0.0017309781674231,-0.221208251926997,0.09,0.146,1,"Alms1"
0.00174170825161649,-0.111339695875386,0.262,0.342,1,"Camk2n1"
0.00175553692841007,-0.297130819078259,0.073,0.124,1,"Spon1"
0.00176408188824201,-0.255956239156891,0.161,0.232,1,"Synj2bp"
0.00176488871847117,-0.738431003170705,0.058,0.103,1,"Emc4"
0.00176519698017853,-0.394135095254888,0.125,0.188,1,"Ncoa5"
0.00176542995130887,-0.324442355294575,0.132,0.197,1,"Tmem167"
0.00177208725536641,-0.565581124820051,0.064,0.113,1,"Ankrd33b"
0.00177506213278164,-0.780466222967917,0.061,0.107,1,"Car11"
0.00177963293390853,-0.306689755536601,0.129,0.195,1,"Gmcl1"
0.00178623737866451,-0.378190096652226,0.124,0.186,1,"Ube2v2"
0.00178646513698588,0.646789244667743,0.137,0.088,1,"Gsdmd"
0.00179494991975442,-0.228875905107571,0.186,0.262,1,"2510009E07Rik"
0.00179544023346668,0.295314655469054,0.81,0.755,1,"Cers6"
0.00180486906438168,0.260318695967246,0.838,0.817,1,"Gab2"
0.00180553962868624,-0.331825193459541,0.252,0.325,1,"Lmtk2"
0.00181126946265015,-0.310892720322744,0.159,0.229,1,"Mff"
0.00181768564677952,-0.78588929528947,0.063,0.109,1,"Usp54"
0.00181887680372458,-0.425326758670349,0.14,0.204,1,"Tbc1d12"
0.00182602414158436,0.473553248461916,0.333,0.267,1,"Plek"
0.00183122589332677,-0.247860872724504,0.271,0.35,1,"Appl1"
0.00183624265472218,-0.227936909128216,0.154,0.224,1,"Anapc10"
0.00184464072334271,-0.598617318733568,0.056,0.101,1,"Zkscan2"
0.00184920907944927,-0.352106243552387,0.161,0.231,1,"Ubp1"
0.00184922002278444,-0.220105695479839,0.213,0.291,1,"Vps50"
0.00187351205071364,-0.260160879113955,0.821,0.831,1,"A330076H08Rik"
0.00187817230094831,-0.550457364952207,0.073,0.123,1,"Lrrc40"
0.00187877243358195,-0.752468836570988,0.058,0.102,1,"Slitrk5"
0.00189007193941357,-0.292800923601676,0.115,0.176,1,"Slc25a46"
0.0019120007202026,-0.481250089597963,0.103,0.159,1,"Psmb1"
0.00192915308192814,-0.554006432033277,0.059,0.106,1,"Aatk"
0.00193941182569631,-0.374682732588716,0.071,0.12,1,"Tanc1"
0.0019430442747878,-0.487917241575505,0.154,0.217,1,"Strada"
0.00194448098712608,-0.307487479616306,0.499,0.561,1,"Glrb"
0.0019547529534406,-0.285096719445406,0.066,0.116,1,"Malsu1"
0.00195498567180572,-0.368314114732649,0.569,0.616,1,"Scn3a"
0.00195752236684101,0.244504354796881,0.851,0.805,1,"Clk1"
0.00197654687869325,-0.303253300280553,0.118,0.182,1,"Atp6v1d"
0.00198143519734821,-0.483140101313633,0.208,0.274,1,"Gnai1"
0.00200034968797208,0.579684038605458,0.276,0.215,1,"Rbm47"
0.0020073241710668,-0.480228505893729,0.063,0.109,1,"Agpat4"
0.00201910389827562,-0.280801627167393,0.474,0.538,1,"Hmgcll1"
0.00202297543721742,-0.443407091985003,0.142,0.205,1,"Zfp943"
0.00203045545179586,-0.345225494773942,0.139,0.203,1,"Ppp1r2"
0.00203519469226952,-0.433558072463073,0.151,0.218,1,"Mcph1"
0.00204287390977118,-0.539056090567306,0.085,0.136,1,"Coq2"
0.00205336124860874,0.767349051201047,0.169,0.118,1,"Tln1"
0.00205547123312848,-0.316967234732428,0.095,0.151,1,"Ptpa"
0.00205909325058163,-0.343011843016816,0.115,0.176,1,"Btbd3"
0.00206367805715498,0.459625433554489,0.364,0.305,1,"Peli2"
0.00206523778481204,-0.594420700479186,0.063,0.109,1,"Stip1"
0.00207724078380097,-0.177036973587953,0.399,0.489,1,"Add3"
0.00208023827654106,-0.231047288296679,0.477,0.567,1,"Sort1"
0.00208826671117135,-0.328293652405218,0.487,0.554,1,"Slc35f3"
0.00213045591370175,-0.260541801269609,0.343,0.427,1,"Tecr"
0.00213176281587171,-0.384593660328599,0.115,0.174,1,"Wdr47"
0.00215127361977719,-0.400936650893875,0.161,0.223,1,"Serpini1"
0.0021735126155524,0.347429733483133,0.711,0.689,1,"Nisch"
0.00217779569872396,-0.581273297802271,0.457,0.511,1,"Cntn6"
0.00218280435428241,0.506726424139924,0.203,0.145,1,"Gpr183"
0.00219233106678182,-0.494697638663541,0.139,0.201,1,"Rbbp4"
0.00220939078901761,-0.572064331326138,0.817,0.82,1,"Cdh18"
0.00221394949343448,-0.195890493392181,0.086,0.14,1,"Tshz2"
0.00222790540925131,0.402012613960416,0.311,0.246,1,"Wls"
0.00223811396330746,-0.488853752508027,0.063,0.109,1,"Polr2b"
0.00224285932080682,-0.421539065220799,0.893,0.877,1,"Kcnh7"
0.00224653361511327,-0.189571327331727,0.137,0.203,1,"Wdr43"
0.00224685454627083,-0.911410788464469,0.076,0.123,1,"Tuba4a"
0.00226033753082894,-0.46752691130781,0.095,0.148,1,"Ccnc"
0.00226792796071524,-0.40773269865561,0.115,0.174,1,"Thra"
0.00230642045235183,-0.426025682401849,0.13,0.192,1,"Cog3"
0.00231185159853858,-0.11025643562825,0.1,0.157,1,"Samd4"
0.00231408776363033,-0.475523422095543,0.068,0.115,1,"Arhgef28"
0.00232462372079384,-0.408420561985484,0.129,0.186,1,"Lmo7"
0.00232639425172089,-0.62874920420296,0.091,0.143,1,"B3glct"
0.00235329565144778,-0.366720269929528,0.142,0.205,1,"Ipo8"
0.00235977691790422,-0.747843327508045,0.069,0.116,1,"Ap3b2"
0.00236453396709859,-0.220379529596802,0.455,0.547,1,"Zfp445"
0.00236978210226214,0.221315488271443,0.501,0.417,1,"Rrbp1"
0.00237162829053267,0.368967886910317,0.316,0.249,1,"Capn3"
0.00237212207048979,-0.737088336679295,0.066,0.111,1,"Gm49678"
0.00238322382468735,0.258848668401415,0.805,0.773,1,"Ptpra"
0.00240644369343436,0.708259911624242,0.174,0.124,1,"P2rx4"
0.00242227117476149,-0.396807106942423,0.095,0.149,1,"Tubb2a"
0.00242252648681002,-0.280586799005929,0.738,0.748,1,"Trerf1"
0.00243275816832138,-0.307423462061557,0.154,0.221,1,"Phlpp2"
0.00243465757437994,1.27076435520908,0.2,0.154,1,"Bcl2"
0.0024369376153879,-0.466543590782938,0.115,0.172,1,"Mir9-3hg"
0.00243760774620996,-0.836638275201865,0.068,0.114,1,"Dach1"
0.00244898528708898,-0.309425685719809,0.11,0.169,1,"Sidt1"
0.00245154042608644,-0.550143792400879,0.107,0.162,1,"Stmn1"
0.00245456383622162,-0.427039069130274,0.149,0.212,1,"Slc25a4"
0.00245761087036643,-0.796669947715134,0.086,0.135,1,"Necab1"
0.00246379697416451,-0.121496112711269,0.841,0.859,1,"Mir100hg"
0.00247089390098358,-0.378367779396571,0.281,0.35,1,"Sphkap"
0.00249888295302261,-1.14821277699805,0.098,0.147,1,"St18"
0.00253163872752867,0.849391151689692,0.164,0.116,1,"Adap2os"
0.00253792844606904,-0.621821816260849,0.08,0.128,1,"Clstn3"
0.00255334409214088,0.336862829315513,0.536,0.474,1,"St3gal6"
0.00255611136733472,-0.631602837053434,0.063,0.107,1,"Plec"
0.00258137666664736,-0.319749675403755,0.122,0.182,1,"Acat1"
0.00261750107221224,-0.316967234732428,0.858,0.859,1,"Ahi1"
0.00262354875736445,-0.757539826118409,0.069,0.115,1,"Stk25"
0.00263160335124375,-0.537983169903117,0.107,0.161,1,"Agap3"
0.00263415585502688,0.945391593921664,0.1,0.061,1,"C3ar1"
0.00263435444586339,-0.610072494454036,0.083,0.133,1,"Gprasp2"
0.00263870578123,-0.283717730382434,0.222,0.296,1,"Nme7"
0.00265417769993952,-0.707149545324996,0.074,0.121,1,"Cplx2"
0.00265724405530251,-0.229734396677616,0.33,0.407,1,"Ctdspl"
0.0026713759172665,-0.897537966336426,0.064,0.108,1,"Usp13"
0.00267752318772539,0.568520884143866,0.252,0.195,1,"Prkch"
0.00271433817234623,-0.620402190029804,0.074,0.122,1,"Set"
0.0027619770104524,-0.349831868638055,0.107,0.163,1,"Cct4"
0.002792184259689,-0.703784860363813,0.061,0.105,1,"Otud6b"
0.0028026004990444,-0.410374439732024,0.721,0.732,1,"Pard3"
0.00281277594458332,0.195901962372114,0.87,0.809,1,"Uty"
0.00281792321874004,-0.372213632138546,0.144,0.207,1,"Pus10"
0.00282520451487691,-0.651951482445237,0.095,0.145,1,"Fktn"
0.00283039543824383,0.77831326870068,0.19,0.14,1,"4930517O19Rik"
0.00283340679046076,-0.164193601808996,0.854,0.856,1,"Frmd5"
0.00283809389451062,-0.25211609038246,0.816,0.822,1,"5730522E02Rik"
0.00283813618408256,0.65671508836181,0.255,0.202,1,"Usp50"
0.00284306546570578,-0.25172121011699,0.222,0.296,1,"Mdn1"
0.00284500663576785,-0.2214869258782,0.173,0.243,1,"Snx25"
0.00284589287366797,-0.176192577544537,0.898,0.893,1,"Braf"
0.00285093103830394,-0.365222403339649,0.063,0.108,1,"Tfdp1"
0.00288172616400199,-0.30677146762654,0.125,0.183,1,"Napg"
0.00288623174929845,-0.303837962788793,0.154,0.221,1,"Ssb"
0.00290446422561068,-0.134994605525586,0.937,0.956,1,"Tjp1"
0.00291627451161386,-0.571012857338967,0.074,0.122,1,"Ica1l"
0.0029323027370048,-0.424464193986025,0.611,0.638,1,"Pcdh17"
0.00293928878626188,-0.452572162990864,0.122,0.179,1,"Arpp19"
0.00295339494511569,-0.416502908283342,0.105,0.159,1,"Trappc6b"
0.00297578422301937,-0.513243563121693,0.807,0.814,1,"Tenm3"
0.0030178405505461,-0.734399249151655,0.058,0.1,1,"L1cam"
0.00301896931113442,-0.222835488235412,0.174,0.246,1,"Zfp654"
0.0030220435664644,-0.249364954840742,0.137,0.201,1,"Ptpn2"
0.00303042724160113,-0.0995308300900761,0.92,0.941,1,"Kcnq1ot1"
0.00303613999082085,-0.193975079837978,0.944,0.956,1,"Atp2b1"
0.00309737313024872,-0.318276039177528,0.79,0.794,1,"Shisa9"
0.00310024575240417,0.408999360484521,0.482,0.43,1,"Nek7"
0.00310665879895749,-0.420060727696532,0.074,0.123,1,"Gaa"
0.00311725405146254,-0.604249186812899,0.058,0.1,1,"Cct2"
0.00313566264589077,-0.262656114854604,0.122,0.182,1,"Tmem68"
0.00313734319284754,-0.419414503703246,0.093,0.145,1,"Mapre3"
0.00314107142321057,-0.483986504999329,0.068,0.114,1,"Amd1"
0.0031437213690314,-0.571284423465113,0.093,0.144,1,"Unc13a"
0.00317220466311539,-0.372427933941319,0.112,0.166,1,"Pitpnm2"
0.00318063303620967,-0.392390452166535,0.132,0.192,1,"Snx12"
0.00318240024883489,-0.672934579292889,0.081,0.129,1,"Lrrc8b"
0.00318366992148257,-0.101941782804193,0.174,0.248,1,"Prkdc"
0.00318749995809476,-0.303161435207398,0.102,0.156,1,"Kcnip3"
0.00320130343862339,-0.73347612122794,0.144,0.201,1,"Gm3764"
0.00321985461180312,-0.194612643248828,0.423,0.499,1,"Herc3"
0.00323114543864513,-0.522013068420797,0.807,0.805,1,"Car10"
0.00323295501484668,-0.530961632868257,0.108,0.162,1,"Psmc2"
0.00323407554569132,-0.858507455162456,0.064,0.107,1,"Fam76a"
0.00326718873727536,-0.329267603511811,0.381,0.449,1,"Sparcl1"
0.00328686507468508,-0.4823908439398,0.164,0.226,1,"Sfi1"
0.00329287228976054,0.139584103040425,0.269,0.337,1,"Enpp2"
0.00330657079440764,0.192736283744459,0.799,0.745,1,"Dym"
0.00331203586593428,-0.631443025916091,0.058,0.1,1,"Kcnk10"
0.00331473049602536,-0.368222893254626,0.129,0.187,1,"Neurl1a"
0.00331681853241468,-0.466133676007943,0.078,0.126,1,"Gtpbp4"
0.00331921701281364,-0.390507699750398,0.105,0.159,1,"Tecpr2"
0.00334724713542843,-0.299312497284155,0.829,0.831,1,"Dnajc6"
0.00334985756316979,-0.660014755852318,0.088,0.137,1,"Nckap5"
0.00335562038609669,-0.309018481616937,0.1,0.154,1,"Ugp2"
0.00337335803834015,0.618452726113471,0.159,0.109,1,"Ets1"
0.00339128418978392,-0.581452314434947,0.073,0.119,1,"Klf9"
0.0034470265512573,-0.459219817690186,0.579,0.612,1,"Cntnap5b"
0.00345936919650356,-0.234562530684189,0.159,0.227,1,"Ahctf1"
0.00348015180214211,-0.239953516529778,0.807,0.817,1,"Cdh10"
0.00348577165940578,-0.436494383470809,0.081,0.13,1,"Lzts1"
0.00350566331882576,-0.276021684733512,0.088,0.139,1,"Timm9"
0.00350569698066226,-0.615921214821165,0.08,0.126,1,"Uba5"
0.00351420751349804,-0.189530749513866,0.611,0.686,1,"Ubr1"
0.00352119467384906,-0.419474474814633,0.159,0.222,1,"Pip5k1a"
0.00353023915317236,-0.346447112942474,0.215,0.279,1,"Fam13c"
0.00353061530765758,-0.758826223921775,0.064,0.107,1,"Atp5o"
0.00353252232635111,-0.611974030304502,0.061,0.104,1,"Fbxo41"
0.00353937827020721,-0.244817448976593,0.523,0.605,1,"Acvr2a"
0.00354799249906485,-0.638895329619791,0.078,0.125,1,"Fbxw8"
0.00355664484703472,-0.343073126071893,0.118,0.175,1,"Srrm4"
0.00359301688944549,-0.182599561193205,0.115,0.173,1,"Blmh"
0.0035946013923844,-0.777384637515281,0.064,0.107,1,"2610035D17Rik"
0.0035954986164186,0.200775813861886,0.951,0.931,1,"Tbc1d5"
0.0035979023344544,-0.243236846199056,0.746,0.755,1,"Ksr2"
0.00359892273921602,-0.602916032514224,0.063,0.106,1,"Lcmt1"
0.00360680723177986,-0.391960724020551,0.081,0.13,1,"Src"
0.00362885040810167,-0.245692546248108,0.127,0.187,1,"Dstyk"
0.00365092540735568,-0.284128621587225,0.12,0.179,1,"Smc3"
0.00366021987389261,-0.166889018211871,0.088,0.14,1,"Arl3"
0.00367941571502081,0.246501123088182,0.64,0.559,1,"Dock2"
0.00368106002674114,-0.342502326839566,0.071,0.117,1,"Csgalnact2"
0.0036922630547379,-0.490680496664448,0.181,0.241,1,"Klhl32"
0.00369702209568868,-0.252540189715119,0.812,0.822,1,"Spock1"
0.00369979177325131,-0.638481000196814,0.797,0.796,1,"Spock3"
0.00370692271713356,-0.541090544147992,0.125,0.18,1,"Srcin1"
0.00371031828599899,-0.220105695479839,0.144,0.209,1,"Chordc1"
0.00375617205053617,-0.197334387821181,0.107,0.163,1,"Kat7"
0.00378815926703949,-0.196584277110695,0.433,0.519,1,"Mapkap1"
0.00379170242141969,-0.217536335867706,0.739,0.758,1,"Kif5c"
0.00380198755046704,-0.282601621213603,0.139,0.2,1,"Lclat1"
0.00380652753154532,-0.348331405641763,0.073,0.119,1,"Socs5"
0.00381470314513079,-0.488853752508027,0.071,0.117,1,"Kcnn3"
0.00383719907750533,-0.17480233361263,0.812,0.82,1,"Amph"
0.00387416703746053,-0.154198796082399,0.907,0.912,1,"Ccdc88a"
0.00389497157712288,-0.472245460210339,0.115,0.17,1,"Cwc22"
0.00390321886875851,-0.361678883538821,0.132,0.192,1,"Purb"
0.00391347695430079,-0.774054912901426,0.069,0.113,1,"Slc17a7"
0.0039161350921082,-0.485034289954158,0.102,0.153,1,"Cand1"
0.00393045868781531,0.478773058422461,0.264,0.204,1,"A630001G21Rik"
0.00395355568223693,-0.480929557970739,0.108,0.161,1,"Zhx3"
0.00397492315345,0.31834013872806,0.596,0.552,1,"Dock8"
0.00399285292827848,-0.324442355294575,0.484,0.541,1,"Syn3"
0.00400802577047431,-0.230447046643823,0.572,0.656,1,"Sdccag8"
0.00402833724674018,-0.236433176712237,0.401,0.476,1,"Ppp6r2"
0.00403616487408521,-0.354603888070114,0.821,0.83,1,"Slc35f1"
0.00405313342862633,-0.257389425675103,0.222,0.29,1,"Zfyve28"
0.00409007573421809,-0.592601677345856,0.059,0.101,1,"Snx7"
0.00411024058281012,-0.468970328177478,0.107,0.158,1,"Usp31"
0.00411066616891097,-0.492258745924556,0.113,0.166,1,"Bcr"
0.00411359809063451,-0.45603127246998,0.063,0.106,1,"Ints4"
0.00412796382115674,-0.446735109702758,0.068,0.112,1,"Slit1"
0.00413234982398737,-0.616995848048423,0.061,0.103,1,"Rab40b"
0.00415921955911143,-0.236593818268408,0.523,0.584,1,"Nrg2"
0.00417030837164442,-0.226799105653069,0.45,0.529,1,"Scfd2"
0.00418271515276352,-0.350914566655765,0.071,0.117,1,"Zer1"
0.00418421976717531,-0.26058476483491,0.134,0.192,1,"Mtx2"
0.00420287719152871,-0.762953322304774,0.066,0.108,1,"Brdt"
0.00420950413950647,-0.341368578222563,0.807,0.809,1,"Cntn3"
0.00423769494464784,-0.160733687484113,0.203,0.281,1,"Hdlbp"
0.00424495886109208,-0.149616176953942,0.354,0.428,1,"Ptpn12"
0.00424749525104843,-0.375203279244512,0.122,0.179,1,"Tle1"
0.00426223285523643,-0.394656205985094,0.151,0.209,1,"Ttc8"
0.00426381104243866,-0.47672043111745,0.09,0.138,1,"Chst8"
0.00427034492748271,-0.73347612122794,0.068,0.11,1,"Gabra5"
0.00427317532701323,-0.655904792942499,0.707,0.711,1,"Zfp804a"
0.00428281418900633,-0.18973204643632,0.814,0.827,1,"Mapt"
0.00428390123823767,-0.509612312674824,0.071,0.116,1,"Per3"
0.00429124110279748,-0.256846242294857,0.13,0.191,1,"Iws1"
0.00430718524745039,-0.306078918589692,0.088,0.138,1,"Arl6ip5"
0.00434551365916206,-0.380358344548248,0.142,0.202,1,"Cyth3"
0.00435257678797797,0.225182182449755,0.887,0.82,1,"Igf1r"
0.00437420956682341,-0.384081430590965,0.081,0.129,1,"Pptc7"
0.00438465961501549,-0.557053307592141,0.076,0.122,1,"Rpl23a"
0.00438990342171164,-0.21875422461671,0.836,0.834,1,"Sorbs1"
0.00439422512933227,-0.48361710414188,0.093,0.143,1,"Cpt1c"
0.00439577381387069,0.450163209715678,0.294,0.243,1,"Elk3"
0.00440280545623546,-0.390885374104073,0.118,0.173,1,"Spata7"
0.00440330712883868,-0.0818637616464262,0.088,0.139,1,"Plxnc1"
0.00441188504280587,-0.395234291529692,0.127,0.184,1,"Hsd17b4"
0.00442164625738249,-0.350914566655766,0.259,0.322,1,"2010300C02Rik"
0.00442221415951806,-0.503214541476673,0.105,0.156,1,"Anp32a"
0.00442415642697846,-0.420561124857696,0.063,0.106,1,"Wsb2"
0.00444346398926974,-0.365309477911356,0.168,0.23,1,"Sarnp"
0.00448191336561609,-0.139286462202373,0.503,0.571,1,"Atp1a3"
0.00449845704910131,-0.265482912008115,0.115,0.171,1,"Sh3rf1"
0.00452751282891581,-0.867803951548958,0.073,0.116,1,"Cep126"
0.00453615778582161,0.181347004357263,0.854,0.792,1,"Tra2a"
0.00454175944372724,-0.395744348116545,0.068,0.112,1,"Gm26944"
0.00454360259962618,-0.689953930062475,0.115,0.164,1,"Bicdl1"
0.00457045714110588,-0.18806144227409,0.174,0.241,1,"Yaf2"
0.00459170445397253,0.634239939649362,0.217,0.166,1,"Edem2"
0.00459182779594211,-0.642442975976611,0.629,0.639,1,"Ldb2"
0.00459215886468345,-0.0429960261390494,0.459,0.559,1,"U2surp"
0.00459221525881142,-0.291375520829687,0.208,0.273,1,"Kcnb1"
0.00460445554777067,0.668862992131417,0.154,0.108,1,"Fcgr2b"
0.0046182036910054,-0.55075100746831,0.096,0.145,1,"Prim2"
0.00462073537538712,-0.536680555872994,0.081,0.127,1,"Zfp944"
0.00462202522011567,-0.157768639883174,0.149,0.213,1,"B4galt6"
